Id,"CreatedDateUtc","Description","DescriptionSourceUrl","DonateUrl","EmailAddress","ForumUrl","HomeUrl","IssuesUrl",MaintainerId,"ModifiedDateUtc","Name","ViewUrl",LicenseId,"SubmissionUrl","DiscontinuedDate",SyntaxId
37,"2017-10-28 15:01:30","Blocks Locky from botnet command and control servers by domain.",NULL,NULL,"rt-intel@abuse.ch",NULL,"https://ransomwaretracker.abuse.ch/blocklist/",NULL,NULL,"2017-10-28 15:01:30","Ransomware Tracker Locky Ransomware C2 Domain Blocklist","https://ransomwaretracker.abuse.ch/downloads/LY_C2_DOMBL.txt",NULL,NULL,NULL,NULL
38,"2017-10-28 15:01:30","AdBlock list for blocking 'how i can help you?' widgets.","https://github.com/Rpsl/adblock-leadgenerator-list",NULL,NULL,NULL,"https://github.com/Rpsl/adblock-leadgenerator-list","https://github.com/Rpsl/adblock-leadgenerator-list/issues",NULL,"2017-10-28 15:01:30","Lead Generator","https://raw.githubusercontent.com/Rpsl/adblock-leadgenerator-list/master/list/list.txt",NULL,NULL,NULL,NULL
39,"2017-10-28 15:01:30","Latvian List is an affiliated filter list written by anonymous74100 that specifically removes adverts on Latvian language websites.","https://easylist.to/pages/other-supplementary-filter-lists-and-easylist-variants.html",NULL,"latvian-list@googlegroups.com","https://forums.lanik.us/viewforum.php?f=99","https://notabug.org/latvian-list/adblock-latvian",NULL,NULL,"2017-10-28 15:01:30","Latvian List","https://notabug.org/latvian-list/adblock-latvian/raw/master/lists/latvian-list.txt",NULL,NULL,NULL,NULL
40,"2017-10-28 15:01:30","Sites engaged in the use of misleading marketing tactics.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts MMT","https://hosts-file.net/mmt.txt",NULL,NULL,NULL,NULL
41,"2017-10-28 15:01:30","Sites engaged in browser hijacking or other forms of hijacking (OS services, bandwidth, DNS, etc.).","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts HJK","https://hosts-file.net/hjk.txt",NULL,NULL,NULL,NULL
42,"2017-10-28 15:01:30","Special classification for persons caught spamming the hpHosts forums.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts HFS","https://hosts-file.net/hfs.txt",NULL,NULL,NULL,NULL
43,"2017-10-28 15:01:30","Sites engaged in astroturfing (otherwise known as grass roots marketing) or spamming.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts GRM","https://hosts-file.net/grm.txt",NULL,NULL,NULL,NULL
44,"2017-10-28 15:01:30","Sites engaged in the selling or distribution of bogus or fraudulent applications and/or provision of fraudulent services.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts FSA","https://hosts-file.net/fsa.txt",NULL,NULL,NULL,NULL
45,"2017-10-28 15:01:30","Sites engaged in the housing, development or distribution of exploits, including but not limited to exploitation of browser, software (inclusive of website software such as CMS), operating system exploits aswell as those engaged in exploits via social engineering.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts EXP","https://hosts-file.net/exp.txt",NULL,NULL,NULL,NULL
46,"2017-10-28 15:01:30","Sites engaged in malware distribution.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts EMD","https://hosts-file.net/emd.txt",NULL,NULL,NULL,NULL
47,"2017-10-28 15:01:30","This classification is assigned for domains being used for advert or tracking purposes.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts ATS","https://hosts-file.net/ad_servers.txt",NULL,NULL,NULL,NULL
48,"2017-10-28 15:01:30","hpHosts is a community managed and maintained hosts file that allows an additional layer of protection against access to ad, tracking and malicious websites.","https://www.hosts-file.net/",NULL,NULL,NULL,"https://www.hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts","https://www.hosts-file.net/download/hosts.txt",NULL,NULL,NULL,NULL
49,"2017-10-28 15:01:30","Japanese ad servers hosts file.",NULL,NULL,NULL,"http://potato.2ch.net/test/read.cgi/android/1450730522/","https://sites.google.com/site/hosts2ch/",NULL,NULL,"2017-10-28 15:01:30","Hosts2ch","https://www.cubby.com/pl/ja.txt/_447d3ae976114d51b01bc83b7a1a77eb",NULL,NULL,NULL,NULL
50,"2017-10-28 15:01:30","We will blacklist domains that fall into any of the following categories: scams/phishing/malware/malvertising/exploits - and other general threats.","https://www.hexxiumcreations.com/projects/malicious-domain-blocking/",NULL,"support@hexxiumcreations.com",NULL,"https://www.hexxiumcreations.com/projects/malicious-domain-blocking/","https://github.com/HexxiumCreations/threat-list/issues",NULL,"2017-10-28 15:01:30","Hexxium Creations Threat List","https://raw.githubusercontent.com/HexxiumCreations/threat-list/gh-pages/hexxiumthreatlist.txt",NULL,NULL,NULL,NULL
51,"2017-10-28 15:01:30","Filter for advertisements on Greek sites.","https://www.void.gr/kargig/blog/greek-adblock-plus-filter/",NULL,NULL,NULL,"https://www.void.gr/kargig/blog/greek-adblock-plus-filter/","https://github.com/kargig/greek-adblockplus-filter/issues",NULL,"2017-10-28 15:01:30","Greek AdBlock Filter","https://raw.githubusercontent.com/kargig/greek-adblockplus-filter/master/void-gr-filters.txt",NULL,NULL,NULL,NULL
52,"2017-10-28 15:01:30","Block all well known privacy trackers. (<a href=\"https://filterlists.com/#EasyList\">EasyList</a> + <a href=\"https://filterlists.com/#EasyPrivacy\">EasyPrivacy</a> + <a href=\"https://filterlists.com/#FanboysSocialBlockingList\">Fanboy's Social Blocking List</a>)","https://web.archive.org/web/20160425221243/http://gnuzilla.gnu.org/filters/blacklist.txt",NULL,"bug-gnuzilla@gnu.org",NULL,NULL,NULL,NULL,"2017-10-28 15:01:30","GNU Blacklist","https://web.archive.org/web/20160425221243/http://gnuzilla.gnu.org/filters/blacklist.txt",NULL,NULL,NULL,NULL
53,"2017-10-28 15:01:30","Blocks Japanese regional mobile advertisements and trackers.",NULL,NULL,NULL,NULL,"http://gmbk0.tumblr.com/",NULL,NULL,"2017-10-28 15:01:30","gmbk0's AdAway Hosts for Android","https://web.archive.org/web/20140719043102/https://gmbksfilters.googlecode.com/hg/hosts_adonly.txt",NULL,NULL,NULL,NULL
54,"2017-10-28 15:01:30","Block ads with /etc/hosts.","https://web.archive.org/web/20160221135808/http://adblock.gjtech.net/?format=adblock-plus",NULL,NULL,NULL,"https://www.gjtech.net/",NULL,NULL,"2017-10-28 15:01:30","G&J Hosts","https://web.archive.org/web/20160221135711/http://adblock.gjtech.net/?format=unix-hosts",NULL,NULL,NULL,NULL
55,"2017-10-28 15:01:30","The following hosts were added to hpHosts AFTER the last full release.","https://hosts-file.net/hphosts-partial.txt",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts Partial","https://hosts-file.net/hphosts-partial.txt",NULL,NULL,NULL,NULL
56,"2017-10-28 15:01:30","A list combining <a href=\"https://filterlists.com/#LatvianList\">Latvian List</a> and <a href=\"https://filterlists.com/#EasyList\">EasyList</a>.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-10-28 15:01:30","Latvian List + EasyList","https://easylist-downloads.adblockplus.org/latvianlist+easylist.txt",NULL,NULL,NULL,NULL
57,"2017-10-28 15:01:30","Sites engaged in illegal pharmacy activities.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts PHA","https://hosts-file.net/pha.txt",NULL,NULL,NULL,NULL
58,"2017-10-28 15:01:30","Sites engaged in the distribution of Potentially Unwanted Programs.","https://hosts-file.net/?s=classifications",NULL,NULL,"https://forum.hosts-file.net/","https://hosts-file.net/",NULL,NULL,"2017-10-28 15:01:30","hpHosts PUP","https://hosts-file.net/pup.txt",NULL,NULL,NULL,NULL
59,"2017-10-28 15:01:30","A filter list for Adblock which covers filters for Korean websites.","https://github.com/gfmaster/adblock-korea-contrib",NULL,NULL,NULL,"https://github.com/gfmaster/adblock-korea-contrib","https://github.com/gfmaster/adblock-korea-contrib/issues",NULL,"2017-10-28 15:01:30","Korean Adblock List","https://raw.githubusercontent.com/gfmaster/adblock-korea-contrib/master/filter.txt",NULL,NULL,NULL,NULL
60,"2017-10-28 15:01:30","Polish hosts file for blocking scams. (Experimental)",NULL,NULL,"kadrep@outlook.com",NULL,"https://azet12.github.io/KAD/","https://github.com/azet12/KAD/issues",NULL,"2017-10-28 15:01:30","KAD Hosts File","https://raw.githubusercontent.com/azet12/KADhosts/master/KADhosts.txt",NULL,NULL,NULL,NULL
61,"2017-10-28 15:01:30","Polish filter Adblock and uBlock locking side-type scam (eg. Subscriptions SMS).","https://github.com/azet12/KAD",NULL,"kadrep@outlook.com",NULL,"https://azet12.github.io/KAD/","https://github.com/azet12/KAD/issues",NULL,"2017-10-28 15:01:30","KAD - Scams","https://raw.githubusercontent.com/azet12/KAD/master/KAD.txt",NULL,NULL,NULL,NULL
62,"2017-10-28 15:01:30","This filter will mainly block affiliate advertising, behavioral advertising, tend embedded script will overload, blog parts.","http://qme.mydns.jp/adblock.html",NULL,NULL,NULL,"http://qme.mydns.jp/adblock.html",NULL,NULL,"2017-10-28 15:01:30","Japanese Site Adblock Filter ver 2","http://qme.mydns.jp/data/AdblockV2.txt",NULL,NULL,NULL,NULL
63,"2017-10-28 15:01:30","This filter will mainly block affiliate advertising, behavioral advertising, tend embedded script will overload, blog parts.","http://qme.mydns.jp/adblock.html",NULL,NULL,NULL,"http://qme.mydns.jp/adblock.html",NULL,NULL,"2017-10-28 15:01:30","Japanese Site Adblock Filter","http://qme.mydns.jp/data/Adblock.txt",NULL,NULL,NULL,NULL
64,"2017-10-28 15:01:30","A list combining <a href=\"https://filterlists.com/#MalwareDomainList\">Malware Domain List</a> and <a href=\"https://filterlists.com/#Spybot\">Spybot</a>.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-10-28 15:01:30","Jansal's Hosts Light","https://raw.githubusercontent.com/lewisje/jansal/master/adblock/hostslt",NULL,NULL,NULL,NULL
65,"2017-10-28 15:01:30","A list combining <a href=\"https://filterlists.com/#MalwareDomainList\">Malware Domain List</a>, <a href=\"https://filterlists.com/#PeterLowesList\">Peter Lowe's List</a>, <a href=\"https://filterlists.com/#Spybot\">Spybot</a>, and <a href=\"https://filterlists.com/#SpywareBlaster\">Spyware Blaster</a>.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-10-28 15:01:30","Jansal's Hosts","https://raw.githubusercontent.com/lewisje/jansal/master/adblock/hosts",NULL,NULL,NULL,NULL
66,"2017-10-28 15:01:30","My Adblock Plus filter subscription will block banner ads, flash ads, text-ads, and even completely block some rogue anti-virus and anti-spyware websites preventing infection.","https://www.jabcreations.com/web/adblock-subscription",NULL,NULL,NULL,"https://www.jabcreations.com/web/adblock-subscription",NULL,NULL,"2017-10-28 15:01:30","JAB Creations' Adblock Plus Filter Subscription","http://www.jabcreations.com/downloads/adblock-filters.php",NULL,NULL,NULL,NULL
67,"2017-10-28 15:01:30","Filter any site/subsite who's only purpose is to log your IP.","https://github.com/piperun/iploggerfilter",NULL,NULL,NULL,"https://github.com/piperun/iploggerfilter","https://github.com/piperun/iploggerfilter/issues",NULL,"2017-10-28 15:01:30","iploggerfilter","https://raw.githubusercontent.com/piperun/iploggerfilter/master/filterlist",NULL,NULL,NULL,NULL
68,"2017-10-28 15:01:30","This filter list for AdBlock removes popup sections on sites that distracts from the main content.","https://ilyakatz.github.io/adblock_filters/",NULL,NULL,NULL,"https://ilyakatz.github.io/adblock_filters/","https://github.com/ilyakatz/adblock_filters/issues",NULL,"2017-10-28 15:01:30","Ilyakatz's Additional Filters for Adblock","https://raw.githubusercontent.com/ilyakatz/adblock_filters/master/inpage_popups.txt",NULL,NULL,NULL,NULL
